Feature ID	Taxon	Confidence
73338e30a4b48dc0d2c270b8cbcc36b7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__	0.9994814805646146
6aaa41f6321cb923caecd490206fb009	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9949338383572783
6c627d24dd27586db0699a62e4538275	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998045189031491
eb552c780a6abfcf03cd471aa03fb5c5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	0.9987402187869284
c6f5c4d8343f60687af5d72396766263	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999963654759765
bc9f9fbd568e580c32cda288b2389988	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.8297230137691146
3dd3ba51dfae18ecf6a73758b98359f6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.8168342170841666
18812bd61aeb2cea2081498cfa9ee3c8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9266107201123528
582a3efc9340062391d511f309dbb35b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	0.872975963924007
c7f6dd9ba350cf5db0fefddc8a18d242	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta;s__	0.9929020621743387
88af8a7dfeae50cf8bf612294f8caed1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.8245585690948216
daa24943ffcfdbdf68d37c0a4e7b5ee1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997893968736491
8ee6f70260b29cb40fdff8d4500ae32a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9973054532693438
868fe264b72da7c059467ae7bdd4dc41	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Candidatus_Methanogranum;s__	0.7704765770134226
9a07d7e6441d7c592b07e3ae33a297ad	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__	0.9626868502381808
7164075c20951f1a34f72617dff36ea4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	0.9946410047038156
60ed984ae612d702d9dd85ad6e8945a8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__	0.900693535489628
6f3828ade5cc47a0b8bb4c528181b9d9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__	0.9971269850639681
a40a374c70cb560c2852efaa5cf6db20	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9991845010236939
0751c3f63ae4024a4716faefd4d764d2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999886728426098
2d0447008c3204f3ac97998db1edbbf2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9967138462498194
e10e6c467dd9d8564ea2bb02d1458bef	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus;s__	0.7093482622259895
1c7d790ae383b9f4e824bc218c8c76ff	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9979601560270834
abaf16fb938440dd65360b9b830a5ba8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__	0.9714560561705917
b41898f61728c2958acf3cb5f0ef982e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9993349754247616
1b252fd446d25647aa2db66ac34342b0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9958442682110727
a63f65ad0f7a1ffc9e5ea828e95cdd6b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.90801625283004
5e3856a6c2426a4e3a75e77a223333e5	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__	0.9936420338629471
b0869de7cd8217db1be508efe5205afb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9964711059600038
6a80c4d47b44c692aeab74181c5fe012	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9862994405860683
96f1ff19dd898146d29bf380d02257d1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9987558382631581
d5f76298aa9265aa0bd59104a85691a0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae	0.9496355528915043
4fa92a2a53671efe07609c498ade0093	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.8955664426888083
cb4cc14cd55c3e8c3850d2ac9f1b912f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9999986575694408
6992d1a457556e0fffb94ec77932806e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__	0.9998466322683656
3f53038e669c9fdb73cf05c4f19521e9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.998382026260552
d4454a4ebd63a8e375dadd2632588f59	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.849691486274661
69d78a6dc781e3421b1a0a55eb6c31c1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.9960316302215446
d224d1f2cb0d99c2964e95dd4647cf71	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.999928711619399
9746280e6ff0f4cda443483da574140f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999990525507142
6cf15212ada0389dab8f1f00a545f9b4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998338139053586
26c6e3ed14694582e207478c1f23c21f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	0.9999971645395914
a9726db85de2f57a3ad9457750a7dc52	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.982515219953432
7a8a245aa659a823aa996b10c0c705e9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.999997308552464
cd604e575361dd5195144bf8e5007cb7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__	0.9027507415458003
da515f0d678aafd211db6eb9944463f0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.9990893585666902
7a6d4a1bfc7606e2b28d1aec9abe8368	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999994210636112
bb91e894319b38ccf6d351cb007c058f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured;s__	0.8168024393078357
e55e159c7477187b03a11784650ad6ba	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9999974561364509
7da58db581819eaa58944eff8af7bbf3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999984599367686
4ba6bad752253e930876e8c688e4d9fb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Neorhizobium;s__	0.8099767266751038
cf71159b633a3925d9cba76443d5d06b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9995289700740384
47059f5cb243ddfdbe1f38a2795b9cfa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__	0.9952517179600384
18cda6ce7e2ea7ca0d8f1ad9924df7e9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	0.9981356871460116
66a9101067d5d8c3ba7bb71b3043276d	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.9922607140461747
c82166f7a36da0076d60df7ac51981cc	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Sphaerobacter;s__	0.7723951755724635
a868201429067d69e423117dcd041d33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.9072648217529665
b2f562080c782274317c4786dc49f4f6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999942875738574
05a761846dc41f7985b12c9af604a8fc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group;s__	0.9999246065944881
6c00d36c3631204b836045856a59c90d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999968898094004
df2e8438f0d9fa28559556e87535d722	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.9998539191625887
33ed6f01f119d62e0e47ac1061b2007c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae	0.9994499885524579
f4c014850172571d96b917ff103edbf3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999926521143479
982717cee537c50e9cd287cf643422b3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__	0.9999983954205702
7f0443a5810bc1659accce3805d625e9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9127841251511137
b7f5af401f678ffbe9f7299cfa59e3bf	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__	0.9914202464872252
05a926eb0824a41de30fcdeefd45bbf5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998656152133165
cd63a09dd210a0956c4266290fb2b938	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.993251097848695
20d5f9490be0d888eed0f552f258b4c9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.999970687891988
10ff4631cc5198bb5add391eccbd5a09	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.9996024551002286
5931b5afa4f691e81f9fa835539139d9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Rickettsiella;s__	0.9983290066411771
973dfada1837a1ea10c8f896c31f94f1	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;s__	0.9999996682578409
6ec7a17341a6910da31490ecc734b749	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999989854132596
8dcfdd3643e8a1b873a013d7c15804dd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	0.9762635519098048
3b9ca9023fbbbea6716410032d227585	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003;s__	0.9999557898922983
b651d341c12617f8831e8586641039a2	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;g__Candidatus_Rhabdochlamydia;s__	0.999971933200198
67c0a969973aae5d1bd66c1749755581	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996673440812992
545834b282c431706aeafbd5898d3507	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.7699003258421215
332ccd8eae95c6de8bcf3d50eef2ee49	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999926834531365
5443a3f15cad4117ecbc72bfd4de8f25	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__	0.9992651531150749
e307ce8e161b5b7c2d73eee583cd1bfb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996415002753589
0b561a0614f66c3bf5d3052a18891c36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	0.9884669110170713
68e7e3599b8727dad8fb579a21279b55	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997307998509154
310c4db00e65fedac2ed774272f3157f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.9999999791738079
e6067e73b310acbe301f059a246e7733	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.9999336775075287
997720e304cb420e94f46a9957346b14	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.8445319792109522
584e748cbed7518903a643d6de83bafa	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999985859261409
dd2762dbba3aed57f36aec342e2e31dd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.7959521506468995
d582ca0742afc662f8112e1268522805	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;s__	0.9999993889166794
bdf8a26094624622d68509a87fa75ba7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.8953567131900858
1576d397e23175c474a0d257c8bfdbea	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__	0.7508220718985907
89e30ad460a63fca19dc5356163871b1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__	0.8267345967316659
d2c95b78bc90181cced363460f1639ad	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9997133696864711
506d4c34e131b093befeecd4ef92cd6d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.9596561835812747
12d8678a1df1d34b50ce9f56edc98cad	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.896530872774958
ddbad1aa0119e2c4e14af3b873626912	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9992778782616686
fb577b252de982fb17bc0203794ab333	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39;s__	0.9998752928689815
1e5252f7f059d825508ebf3880dffd92	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__	0.9982429959828
4ef4baac19dfb0aa28a387f09f61cb54	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.9968435269414433
295f49685b39b1b23e90ac5a2bc5dbba	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.998050060708113
b4913f8d2cb4a7c68ef1cb4f8d7a6bcf	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9949968430817892
43d6b52df8655868b0b2d8ea57c7592a	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39;s__	0.9997198088309572
3265d4af36c9111eeab8366f034a548b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	0.9993039107955971
72692f8860dd25e796abdda278878b79	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__	0.9967145661101445
29a94e2cf34c98cf298412d4166ae93c	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.9934341013681952
53585f280a7183e6e2fe78ca593a36a4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured;s__	0.713294901727448
5f3cad156c45eb50c2f066298ebbae99	d__Bacteria;p__Firmicutes;c__Clostridia	0.992811154437089
3b94c19ef326eea0918e1c3d244c999c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.9993717653172504
827992b22906f7a8b7f7a87580b21cfa	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999958528660661
ad88c29503740bb4729c63753b34928a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999807847802897
9a6bf55e3a7ca837e3ccf5d160557ff1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9999949280611007
272b51c5b1f9f19f0623c2a53fe10be7	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39;s__	0.9999962513578343
66d52980b89962a872d986af08dc5f08	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9978387884353033
1d3c99cabc99926cf6dc4cbb5a615407	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	0.9999790085702481
278c2a9599f0d608fc70845d26c6c722	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__	0.8239127107960776
69179c4a6011d0c9d30036cf18626520	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.9999999752810428
773d5b8dad00664fae14be58062596b7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__	0.8256514796990029
ea52488235f530227f65a4c6e3b27aab	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	0.7532380136334741
4850a238b7fbbd5ffa204c5a5a396f2c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia-Obesumbacterium;s__	0.978041362063709
5ef974cd329b8ac4e9bfc492b94f90c7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997909291372342
033c2258e26c86569a78feae9ece950b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.9206495904842242
c7d28b7a0a9a95666a7a6df27bdd7472	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.8274931928547827
33deb57a51743c338407d5c7e9b6f5fd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Terrisporobacter;s__	0.9981524063661866
fdee1b26073e211295a52f694af38bbd	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.9999305140292817
4cdb8ce9c6bcaa653659e0bdb1b393c6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9269379125549598
6d914a702d3c71527cfb3484a6317810	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	0.9999999903158853
556f900770675b08badd72f731bc8205	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.9547808608560224
e1a56584d3ddf2ef6223b745321c178a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__	0.9979637776522583
1936fc249e4bce1de45d62d44d5fc37c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.99427659623014
76959a7be1b4c210e38e3b7fd976dfea	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae	0.9981798582615082
6c4dcaea3271e5e69ab4ae82e8284911	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__	0.9131091758167177
9ccc05899480dc4c234fa1fec7877c40	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__uncultured;s__	0.9817391159695189
ce98c71c10da5c784e47fed478235a04	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.9998483894698513
e78d28b0c959b6e035caad98e3288205	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999964276176886
6acfe69f470ceebec0cce442b1190fa9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-352;s__	0.9923913898399733
9c9d81b55be4304ee9422ceda9e50a65	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.9943433542031419
35ba68ca1928f943c985a13652a96dfa	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__	0.9964678586365213
fc6622c636a5210293fb2873fc4761d9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.9993045753555883
2232bc506dc43e06a16865b9f115b3f3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.8234101891999565
d54f71f28a2092111fd16b901d39254c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__	0.8967303339927765
d9e50a5a9a9080e7465190853575ecb0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__	0.9998872513422797
cc8acae3ed0ec313a659d0ccbe233981	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9999724726991919
516b2590056216df7e13c4b062a6feda	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9962082820682804
63321f408932c626da9ed1f1e73561e9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__	0.8929994558521284
6db8149592c6b7ed93be375b7e784182	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae	0.8910625277355143
6516ba153a07f98b5035ffd3f8e1bfb2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9943641526458347
b306b305fd1e6de902363b591fd28fac	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.9925061782088145
a56e2de22d0d46466533145d89d32ffb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__	0.9985710729912802
1e2ef3e6be91989473d3b5f3af1a8932	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9994535530478837
84ac35b9f6701d2da6fefeafd3815bec	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.9691470588000267
9caa17e57e109afb50d44bc2d1ddfe1a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9217372352444826
9441ebd7d976e935bd4f3f85ad6b9cd5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured;s__	0.9281666176542993
0e2573348777e55615736ca01785b7b4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9880917868726371
1849510daf77158f5376af04eb48c84c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__	0.995625891657
9ed4bc2b76ea7a64ef963c39649ae2be	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.9932006551796941
01092f8d866dc19e110deb1e6a166dca	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9999997612553103
